symbol,price,date
USDPBUSD,1.0,2022-04-05 20:16:56
USDPUSDT,0.9998,2022-04-05 20:16:56
GALAUSDT,0.2523,2022-04-05 20:16:56
GALABUSD,0.25235,2022-04-05 20:16:56
GALABNB,0.00056162,2022-04-05 20:16:56
GALABTC,5.5e-06,2022-04-05 20:16:56
FTMBIDR,21088.0,2022-04-05 20:16:56
ALGOBIDR,20095.0,2022-04-05 20:16:56
CAKEAUD,25.61,2022-04-05 20:16:56
KSMAUD,234.8,2022-04-05 20:16:56
WAVESRUB,1190.49,2022-04-05 20:16:56
SUNBUSD,0.01636,2022-04-05 20:16:56
ILVUSDT,648.1,2022-04-05 20:16:56
ILVBUSD,648.5,2022-04-05 20:16:56
ILVBNB,1.442,2022-04-05 20:16:56
ILVBTC,0.01414,2022-04-05 20:16:56
RENBUSD,0.4758,2022-04-05 20:16:56
YGGUSDT,2.913,2022-04-05 20:16:56
YGGBUSD,2.912,2022-04-05 20:16:56
YGGBNB,0.00649,2022-04-05 20:16:56
YGGBTC,6.34e-05,2022-04-05 20:16:56
STXBUSD,1.418,2022-04-05 20:16:56
SYSUSDT,0.6635,2022-04-05 20:16:56
DFUSDT,0.0902,2022-04-05 20:16:56
SOLUSDC,127.83,2022-04-05 20:16:56
ARPARUB,7.822,2022-04-05 20:16:56
LTCUAH,3959.0,2022-04-05 20:16:56
FETBUSD,0.5208,2022-04-05 20:16:56
ARPABUSD,0.09048,2022-04-05 20:16:56
LSKBUSD,2.474,2022-04-05 20:16:56
AVAXBIDR,1317514.0,2022-04-05 20:16:56
ALICEBIDR,110820.0,2022-04-05 20:16:56
FIDAUSDT,1.954,2022-04-05 20:16:56
FIDABUSD,1.956,2022-04-05 20:16:56
FIDABNB,0.00543,2022-04-05 20:16:56
FIDABTC,4.25e-05,2022-04-05 20:16:56
DENTBUSD,0.003344,2022-04-05 20:16:56
FRONTUSDT,0.6198,2022-04-05 20:16:56
CVPUSDT,0.921,2022-04-05 20:16:56
AGLDBTC,3.308e-05,2022-04-05 20:16:56
AGLDBNB,0.003398,2022-04-05 20:16:56
AGLDBUSD,1.52,2022-04-05 20:16:56
AGLDUSDT,1.52,2022-04-05 20:16:56
RADBTC,0.000123,2022-04-05 20:16:56
RADBNB,0.01259,2022-04-05 20:16:56
RADBUSD,5.637,2022-04-05 20:16:56
RADUSDT,5.628,2022-04-05 20:16:56
UNIAUD,34.47,2022-04-05 20:16:56
HIVEBUSD,1.0825,2022-04-05 20:16:56
STPTBUSD,0.10446,2022-04-05 20:16:56
BETABTC,1.157e-05,2022-04-05 20:16:56
BETABNB,0.0011829,2022-04-05 20:16:56
BETABUSD,0.53142,2022-04-05 20:16:56
BETAUSDT,0.53128,2022-04-05 20:16:56
SHIBAUD,3.568e-05,2022-04-05 20:16:56
RAREBTC,1.428e-05,2022-04-05 20:16:56
RAREBNB,0.001459,2022-04-05 20:16:56
RAREBUSD,0.654,2022-04-05 20:16:56
RAREUSDT,0.653,2022-04-05 20:16:56
AVAXBRL,431.4,2022-04-05 20:16:56
AVAXAUD,121.83,2022-04-05 20:16:56
LUNAAUD,154.71,2022-04-05 20:16:56
TROYBUSD,0.01156,2022-04-05 20:16:56
AXSETH,0.01804,2022-04-05 20:16:56
FTMETH,0.0004277,2022-04-05 20:16:56
SOLETH,0.03708,2022-04-05 20:16:56
SSVBTC,0.0004402,2022-04-05 20:16:56
SSVETH,0.005867,2022-04-05 20:16:56
LAZIOTRY,69.257,2022-04-05 20:16:56
LAZIOEUR,4.2942,2022-04-05 20:16:56
LAZIOBTC,0.00010232,2022-04-05 20:16:56
LAZIOUSDT,4.6924,2022-04-05 20:16:56
CHESSBTC,2.161e-05,2022-04-05 20:16:56
CHESSBNB,0.002201,2022-04-05 20:16:56
CHESSBUSD,0.988,2022-04-05 20:16:56
CHESSUSDT,0.989,2022-04-05 20:16:56
FTMAUD,1.9439,2022-04-05 20:16:56
FTMBRL,6.9,2022-04-05 20:16:56
SCRTBUSD,6.241,2022-04-05 20:16:56
ADXUSDT,0.4679,2022-04-05 20:16:56
AUCTIONUSDT,16.11,2022-04-05 20:16:56
CELOBUSD,4.299,2022-04-05 20:16:56
FTMRUB,126.6,2022-04-05 20:16:56
NUAUD,0.769,2022-04-05 20:16:56
NURUB,41.13,2022-04-05 20:16:56
REEFTRY,0.1741,2022-04-05 20:16:56
REEFBIDR,162.0,2022-04-05 20:16:56
SHIBDOGE,0.000158,2022-04-05 20:16:56
DARUSDT,1.30613,2022-04-05 20:16:56
DARBUSD,1.30613,2022-04-05 20:16:56
DARBNB,0.00290933,2022-04-05 20:16:56
DARBTC,2.848e-05,2022-04-05 20:16:56
BNXBTC,0.002438,2022-04-05 20:16:56
BNXBNB,0.2497,2022-04-05 20:16:56
BNXBUSD,111.9,2022-04-05 20:16:56
BNXUSDT,111.9,2022-04-05 20:16:56
RGTUSDT,14.44,2022-04-05 20:16:56
RGTBTC,0.0003796,2022-04-05 20:16:56
RGTBUSD,14.46,2022-04-05 20:16:56
RGTBNB,0.03997,2022-04-05 20:16:56
LAZIOBUSD,4.7001,2022-04-05 20:16:56
OXTBUSD,0.2898,2022-04-05 20:16:56
MANATRY,38.19,2022-04-05 20:16:56
ALGORUB,73.3,2022-04-05 20:16:56
SHIBUAH,0.00086,2022-04-05 20:16:56
LUNABIDR,1671862.0,2022-04-05 20:16:56
AUDUSDC,0.7567,2022-04-05 20:16:56
MOVRBTC,0.001705,2022-04-05 20:16:56
MOVRBNB,0.1552,2022-04-05 20:16:56
MOVRBUSD,78.1,2022-04-05 20:16:56
MOVRUSDT,78.0,2022-04-05 20:16:56
CITYBTC,0.0003575,2022-04-05 20:16:56
CITYBNB,0.03652,2022-04-05 20:16:56
CITYBUSD,16.39,2022-04-05 20:16:56
CITYUSDT,16.31,2022-04-05 20:16:56
ENSBTC,0.0004161,2022-04-05 20:16:56
ENSBNB,0.04259,2022-04-05 20:16:56
ENSBUSD,19.12,2022-04-05 20:16:56
ENSUSDT,19.12,2022-04-05 20:16:56
SANDETH,0.0009768,2022-04-05 20:16:56
DOTETH,0.006419,2022-04-05 20:16:56
MATICETH,0.0004662,2022-04-05 20:16:56
ANKRBUSD,0.09147,2022-04-05 20:16:56
SANDTRY,49.82,2022-04-05 20:16:56
MANABRL,12.1,2022-04-05 20:16:56
KP3RUSDT,496.45,2022-04-05 20:16:56
QIUSDT,0.0652,2022-04-05 20:16:56
QIBUSD,0.0652,2022-04-05 20:16:56
QIBNB,0.0001462,2022-04-05 20:16:56
QIBTC,1.42e-06,2022-04-05 20:16:56
PORTOBTC,0.00012084,2022-04-05 20:16:56
PORTOUSDT,5.547,2022-04-05 20:16:56
PORTOTRY,82.0,2022-04-05 20:16:56
PORTOEUR,5.0714,2022-04-05 20:16:56
POWRUSDT,0.5973,2022-04-05 20:16:56
POWRBUSD,0.5967,2022-04-05 20:16:56
AVAXETH,0.02673,2022-04-05 20:16:56
SLPTRY,0.3641,2022-04-05 20:16:56
FISTRY,8.87,2022-04-05 20:16:56
LRCTRY,16.7,2022-04-05 20:16:56
CHRETH,0.0001714,2022-04-05 20:16:56
FISBIDR,9124.0,2022-04-05 20:16:56
VGXUSDT,1.7,2022-04-05 20:16:56
GALAETH,7.318e-05,2022-04-05 20:16:56
JASMYUSDT,0.029,2022-04-05 20:16:56
JASMYBUSD,0.029,2022-04-05 20:16:56
JASMYBNB,6.46e-05,2022-04-05 20:16:56
JASMYBTC,6.3e-07,2022-04-05 20:16:56
AMPBTC,6e-07,2022-04-05 20:16:56
AMPBNB,6.117e-05,2022-04-05 20:16:56
AMPBUSD,0.02744,2022-04-05 20:16:56
AMPUSDT,0.02754,2022-04-05 20:16:56
PLABTC,2.346e-05,2022-04-05 20:16:56
PLABNB,0.002401,2022-04-05 20:16:56
PLABUSD,1.08,2022-04-05 20:16:56
PLAUSDT,1.08,2022-04-05 20:16:56
PYRBTC,0.0003766,2022-04-05 20:16:56
PYRBUSD,17.26,2022-04-05 20:16:56
PYRUSDT,17.28,2022-04-05 20:16:56
RNDRBTC,6.2e-05,2022-04-05 20:16:56
RNDRUSDT,2.843,2022-04-05 20:16:56
RNDRBUSD,2.84,2022-04-05 20:16:56
ALCXBTC,0.002602,2022-04-05 20:16:56
ALCXBUSD,119.2,2022-04-05 20:16:56
ALCXUSDT,118.9,2022-04-05 20:16:56
SANTOSBTC,0.0001318,2022-04-05 20:16:56
SANTOSUSDT,6.048,2022-04-05 20:16:56
SANTOSBRL,28.09,2022-04-05 20:16:56
SANTOSTRY,89.37,2022-04-05 20:16:56
MCBTC,5.89e-05,2022-04-05 20:16:56
MCBUSD,2.71,2022-04-05 20:16:56
MCUSDT,2.71,2022-04-05 20:16:56
BELTRY,17.1,2022-04-05 20:16:56
COCOSBUSD,1.5589,2022-04-05 20:16:56
DENTTRY,0.0495,2022-04-05 20:16:56
ENJTRY,25.41,2022-04-05 20:16:56
NEORUB,2269.0,2022-04-05 20:16:56
SANDAUD,4.4393,2022-04-05 20:16:56
SLPBIDR,353.7,2022-04-05 20:16:56
ANYBTC,0.0002602,2022-04-05 20:16:56
ANYBUSD,12.33,2022-04-05 20:16:56
ANYUSDT,12.3,2022-04-05 20:16:56
BICOBTC,4.12e-05,2022-04-05 20:16:56
BICOBUSD,1.894,2022-04-05 20:16:56
BICOUSDT,1.891,2022-04-05 20:16:56
FLUXBTC,3.978e-05,2022-04-05 20:16:56
FLUXBUSD,1.822,2022-04-05 20:16:56
FLUXUSDT,1.822,2022-04-05 20:16:56
ALICETRY,114.4,2022-04-05 20:16:56
FXSUSDT,33.521,2022-04-05 20:16:56
GALABRL,1.176,2022-04-05 20:16:56
GALATRY,3.73,2022-04-05 20:16:56
LUNATRY,1727.8,2022-04-05 20:16:56
REQBUSD,0.2809,2022-04-05 20:16:56
SANDBRL,15.8,2022-04-05 20:16:56
MANABIDR,36866.0,2022-04-05 20:16:56
SANDBIDR,48198.0,2022-04-05 20:16:56
VOXELBTC,4.18e-05,2022-04-05 20:16:56
VOXELBNB,0.0042642,2022-04-05 20:16:56
VOXELBUSD,1.9194,2022-04-05 20:16:56
VOXELUSDT,1.9168,2022-04-05 20:16:56
COSBUSD,0.01879,2022-04-05 20:16:56
CTXCBUSD,0.3244,2022-04-05 20:16:56
FTMTRY,21.76,2022-04-05 20:16:56
MANABNB,0.005757,2022-04-05 20:16:56
MINATRY,49.88,2022-04-05 20:16:56
XTZTRY,54.68,2022-04-05 20:16:56
HIGHBTC,0.0001461,2022-04-05 20:16:56
HIGHBUSD,6.7,2022-04-05 20:16:56
HIGHUSDT,6.71,2022-04-05 20:16:56
CVXBTC,0.0007931,2022-04-05 20:16:56
CVXBUSD,36.54,2022-04-05 20:16:56
CVXUSDT,36.52,2022-04-05 20:16:56
PEOPLEBTC,1.42e-06,2022-04-05 20:16:56
PEOPLEBUSD,0.065,2022-04-05 20:16:56
PEOPLEUSDT,0.0649,2022-04-05 20:16:56
OOKIBUSD,0.01604,2022-04-05 20:16:56
OOKIUSDT,0.01603,2022-04-05 20:16:56
COCOSTRY,23.07,2022-04-05 20:16:56
GXSBNB,0.004417,2022-04-05 20:16:56
LINKBNB,0.03783,2022-04-05 20:16:56
LUNAETH,0.03392,2022-04-05 20:16:56
MDTBUSD,0.06164,2022-04-05 20:16:56
NULSBUSD,0.5247,2022-04-05 20:16:56
SPELLBTC,1.2e-07,2022-04-05 20:16:56
SPELLUSDT,0.00516,2022-04-05 20:16:56
SPELLBUSD,0.00516,2022-04-05 20:16:56
USTBTC,2.182e-05,2022-04-05 20:16:56
USTBUSD,1.0003,2022-04-05 20:16:56
USTUSDT,1.0001,2022-04-05 20:16:56
JOEBTC,3.105e-05,2022-04-05 20:16:56
JOEBUSD,1.426,2022-04-05 20:16:56
JOEUSDT,1.428,2022-04-05 20:16:56
ATOMETH,0.00859,2022-04-05 20:16:56
DUSKBUSD,0.4435,2022-04-05 20:16:56
EGLDETH,0.05381,2022-04-05 20:16:56
ICPETH,0.00627,2022-04-05 20:16:56
LUNABRL,548.2,2022-04-05 20:16:56
LUNAUST,116.9,2022-04-05 20:16:56
NEARETH,0.004806,2022-04-05 20:16:56
ROSEBNB,0.0006748,2022-04-05 20:16:56
VOXELETH,0.0005578,2022-04-05 20:16:56
ALICEBNB,0.0172,2022-04-05 20:16:56
ATOMTRY,437.6,2022-04-05 20:16:56
ETHUST,3442.45,2022-04-05 20:16:56
GALAAUD,0.33236,2022-04-05 20:16:56
LRCBNB,0.002514,2022-04-05 20:16:56
ONEETH,4.531e-05,2022-04-05 20:16:56
OOKIBNB,3.561e-05,2022-04-05 20:16:56
ACHBTC,9.1e-07,2022-04-05 20:16:56
ACHBUSD,0.04209,2022-04-05 20:16:56
ACHUSDT,0.04204,2022-04-05 20:16:56
IMXBTC,5.149e-05,2022-04-05 20:16:56
IMXBUSD,2.362,2022-04-05 20:16:56
IMXUSDT,2.363,2022-04-05 20:16:56
GLMRBTC,0.00010105,2022-04-05 20:16:56
GLMRBUSD,4.6372,2022-04-05 20:16:56
GLMRUSDT,4.6375,2022-04-05 20:16:56
ATOMBIDR,426666.0,2022-04-05 20:16:56
DYDXETH,0.001835,2022-04-05 20:16:56
FARMETH,0.03257,2022-04-05 20:16:56
FORBNB,0.000114,2022-04-05 20:16:56
ICPTRY,319.3,2022-04-05 20:16:56
JASMYETH,8.43e-06,2022-04-05 20:16:56
LINABNB,5.986e-05,2022-04-05 20:16:56
OOKIETH,4.65e-06,2022-04-05 20:16:56
ROSEETH,8.8e-05,2022-04-05 20:16:56
UMABUSD,7.994,2022-04-05 20:16:56
UNIETH,0.003249,2022-04-05 20:16:56
XTZETH,0.001074,2022-04-05 20:16:56
LOKABTC,7.645e-05,2022-04-05 20:16:56
LOKABNB,0.0078176,2022-04-05 20:16:56
LOKABUSD,3.5174,2022-04-05 20:16:56
LOKAUSDT,3.51,2022-04-05 20:16:56
ATOMBRL,138.7,2022-04-05 20:16:56
BNBUST,448.6,2022-04-05 20:16:56
CRVETH,0.000824,2022-04-05 20:16:56
HIGHBNB,0.01512,2022-04-05 20:16:56
NEARRUB,1433.0,2022-04-05 20:16:56
ROSETRY,4.484,2022-04-05 20:16:56
SCRTUSDT,6.239,2022-04-05 20:16:56
API3BTC,0.0001295,2022-04-05 20:16:56
API3BUSD,5.949,2022-04-05 20:16:56
API3USDT,5.945,2022-04-05 20:16:56
BTTCUSDT,2.13e-06,2022-04-05 20:16:56
BTTCUSDC,2.14e-06,2022-04-05 20:16:56
BTTCTRY,3.148e-05,2022-04-05 20:16:56
ACABTC,3.879e-05,2022-04-05 20:16:56
ACABUSD,1.779,2022-04-05 20:16:56
ACAUSDT,1.781,2022-04-05 20:16:56
ANCBTC,5.877e-05,2022-04-05 20:16:56
ANCBUSD,2.695,2022-04-05 20:16:56
ANCUSDT,2.695,2022-04-05 20:16:56
BDOTDOT,0.6152,2022-04-05 20:16:56
XNOBTC,5.946e-05,2022-04-05 20:16:56
XNOETH,0.0007963,2022-04-05 20:16:56
XNOBUSD,2.72,2022-04-05 20:16:56
XNOUSDT,2.728,2022-04-05 20:16:56
COSTRY,0.278,2022-04-05 20:16:56
KAVAETH,0.001259,2022-04-05 20:16:56
MCBNB,0.00604,2022-04-05 20:16:56
ONETRY,2.306,2022-04-05 20:16:56
WOOBTC,1.212e-05,2022-04-05 20:16:56
WOOBNB,0.001237,2022-04-05 20:16:56
WOOBUSD,0.5549,2022-04-05 20:16:56
WOOUSDT,0.554,2022-04-05 20:16:56
CELRETH,1.843e-05,2022-04-05 20:16:56
PEOPLEBNB,0.0001448,2022-04-05 20:16:56
SLPBNB,5.491e-05,2022-04-05 20:16:56
SPELLBNB,1.15e-05,2022-04-05 20:16:56
SPELLTRY,0.0763,2022-04-05 20:16:56
TFUELBUSD,0.1977,2022-04-05 20:16:56
AXSTRY,916.2,2022-04-05 20:16:56
DARTRY,19.32,2022-04-05 20:16:56
NEARTRY,245.1,2022-04-05 20:16:56
IDEXBNB,0.0003943,2022-04-05 20:16:56
ALPINEEUR,7.3,2022-04-05 20:16:56
ALPINETRY,118.19,2022-04-05 20:16:56
ALPINEUSDT,8.0314,2022-04-05 20:16:56
ALPINEBTC,0.00017528,2022-04-05 20:16:56
TUSDT,0.1384,2022-04-05 20:16:56
TBUSD,0.1386,2022-04-05 20:16:56
API3BNB,0.01321,2022-04-05 20:16:56
BETAETH,0.0001538,2022-04-05 20:16:56
INJTRY,94.76,2022-04-05 20:16:56
TLMBNB,0.0002878,2022-04-05 20:16:56
ASTRBUSD,0.2226,2022-04-05 20:16:56
ASTRUSDT,0.2224,2022-04-05 20:16:56
API3TRY,87.96,2022-04-05 20:16:56
GLMRBNB,0.01029,2022-04-05 20:16:56
MBOXTRY,52.86,2022-04-05 20:16:56
NBTBIDR,246.0,2022-04-05 20:16:56
NBTUSDT,0.01708,2022-04-05 20:16:56
GMTBTC,4.643e-05,2022-04-05 20:16:56
GMTBNB,0.00475334,2022-04-05 20:16:56
GMTBUSD,2.13079,2022-04-05 20:16:56
GMTUSDT,2.13,2022-04-05 20:16:56
ANCBNB,0.006,2022-04-05 20:16:56
ATOMEUR,27.15,2022-04-05 20:16:56
GALAEUR,0.23101,2022-04-05 20:16:56
KSMETH,0.05307,2022-04-05 20:16:56
UMATRY,117.8,2022-04-05 20:16:56
KDABTC,0.0001588,2022-04-05 20:16:56
KDABUSD,7.285,2022-04-05 20:16:56
KDAUSDT,7.28,2022-04-05 20:16:56
APEUSDT,11.7692,2022-04-05 20:16:56
APEBUSD,11.77,2022-04-05 20:16:56
APEBTC,0.00025648,2022-04-05 20:16:56
ALPINEBUSD,8.0498,2022-04-05 20:16:56
LUNAGBP,89.36,2022-04-05 20:16:56
NEAREUR,15.18,2022-04-05 20:16:56
TWTTRY,18.74,2022-04-05 20:16:56
WAVESEUR,28.1,2022-04-05 20:16:56
APEEUR,10.7768,2022-04-05 20:16:56
APEGBP,9.045,2022-04-05 20:16:56
APETRY,173.9,2022-04-05 20:16:56
BSWUSDT,1.3309,2022-04-05 20:16:56
BSWBUSD,1.3323,2022-04-05 20:16:56
BSWBNB,0.0029803,2022-04-05 20:16:56
APEBNB,0.02624,2022-04-05 20:16:56
GMTBRL,9.983,2022-04-05 20:16:56
GMTETH,0.0006176,2022-04-05 20:16:56
JASMYTRY,0.4287,2022-04-05 20:16:56
SANTOSBUSD,6.05,2022-04-05 20:16:56
APEAUD,15.6068,2022-04-05 20:16:56
BIFIUSDT,1497.4,2022-04-05 20:16:56
GMTEUR,1.95504,2022-04-05 20:16:56
IMXBNB,0.005267,2022-04-05 20:16:56
RUNEETH,0.00317,2022-04-05 20:16:56
AVAXGBP,70.4,2022-04-05 20:16:56
